sessionid,medium,session_start_time,session_end_time,log_in_status,session_with_order,member_tier,eventaction,pagetype,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
B3EB8094B2BD772F25BF766A0FEBFFF0.twpfa40n,organic,5/23/20 11:11 PM,16:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N
E9D5F3EBE8048155BD0296845E2D5F5A.twpfa46n,web_push,5/23/20 11:11 PM,12:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E9D5F3EBE8048155BD0296845E2D5F5A.twpfa46n,web_push,5/23/20 11:11 PM,12:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E9D5F3EBE8048155BD0296845E2D5F5A.twpfa46n,web_push,5/23/20 11:11 PM,12:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
E9D5F3EBE8048155BD0296845E2D5F5A.twpfa46n,web_push,5/23/20 11:11 PM,12:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Homepage,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,180,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,12,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,12,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,12,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,12,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,12,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Other,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,MyAccount,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,BlogContent,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,MyAccount,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,15,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,20,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Product,60,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,120,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Checkout,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,OrderPlacedEvent,NULL,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Category,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
1388BEFE45F23572106DB5F4A89903C5.twpfa35n,cpc,5/23/20 11:12 PM,54:00.0,Y,Y,Member,Pageview,Homepage,30,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,Y
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,300,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,240,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Other,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,180,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Product,180,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Other,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Other,120,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Category,360,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Checkout,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Checkout,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Checkout,20,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Other,60,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Checkout,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
4CD2872E6AEDD61F9DA8B6D29D4A547A.twpfa117n,organic,5/23/20 11:12 PM,48:00.0,N,N,anonymous,Pageview,Checkout,30,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Homepage,30,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Homepage,30,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Product,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Checkout,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Checkout,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Product,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Other,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Other,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Homepage,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Homepage,6,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
58F41FBB22EF2DC34932D85302032B5B.twpfa115n,cpc,5/23/20 11:12 PM,46:00.0,Y,Y,Member,Pageview,Category,15,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,Y,N,Y,Y,N,N,N,N
