sessionid,medium,session_start_time,userid,log_in_status,session_with_order,member_tier,eventaction,tstamp,pagetype,page_order,page_order_desc,page_view_in_minutes,page_duration,p_personal_care,p_skincare,p_cosmetics,p_health_care,p_body_hair_care,p_sport,p_men,p_other,p_derma,p_watsons_brand,p_bulk_buy,b_personal_care,b_skincare,b_cosmetics,b_health_care,b_body_hair_care,b_sport,b_men,b_other,b_derma,b_watsons_brand,b_bulk_buy
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,18:00.0,Category,5,130,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,18:00.0,Category,6,129,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,18:00.0,Homepage,7,128,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,18:00.0,Homepage,8,127,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,19:00.0,Other,9,126,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,19:00.0,Other,10,125,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,20:00.0,Product,11,124,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,20:00.0,Product,12,123,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,20:00.0,Other,13,122,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,20:00.0,Other,14,121,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,23:00.0,Homepage,15,120,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,23:00.0,Product,16,119,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,23:00.0,Homepage,17,118,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,23:00.0,Product,18,117,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Category,20,115,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Product,19,116,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Category,21,114,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Other,22,113,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Product,23,111,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,24:00.0,Other,24,112,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Homepage,25,110,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Product,26,109,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Homepage,27,108,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Other,28,107,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Other,29,106,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,25:00.0,Product,30,105,6,10,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,26:00.0,Product,31,104,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,26:00.0,Product,32,103,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,27:00.0,Category,33,102,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,27:00.0,Homepage,34,101,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,27:00.0,Homepage,35,100,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,27:00.0,Category,36,99,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,28:00.0,Other,37,98,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,28:00.0,Other,38,97,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,29:00.0,Other,39,96,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,29:00.0,Other,40,95,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Homepage,47,87,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Homepage,41,94,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Other,42,93,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Category,43,92,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Other,44,91,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Other,45,90,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Other,46,89,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,30:00.0,Category,48,88,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,31:00.0,Product,50,86,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,31:00.0,Product,49,85,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,35:00.0,Checkout,52,83,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,35:00.0,Checkout,53,82,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,35:00.0,Checkout,51,84,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,35:00.0,Checkout,54,81,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Category,59,76,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Homepage,55,80,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Checkout,56,79,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Checkout,57,78,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Category,58,77,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Checkout,60,75,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Homepage,61,74,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Homepage,62,73,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Checkout,63,72,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Other,64,71,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Other,65,70,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,37:00.0,Homepage,66,69,12,5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,38:00.0,Other,67,68,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,38:00.0,Other,68,67,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,39:00.0,Other,70,65,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,39:00.0,Other,69,66,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,41:00.0,Product,71,64,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,41:00.0,Product,72,63,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,43:00.0,Product,73,62,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,43:00.0,Product,74,61,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,44:00.0,Product,75,60,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,44:00.0,Product,76,59,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,45:00.0,Product,77,58,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,45:00.0,Product,78,57,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,45:00.0,Product,79,56,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,45:00.0,Product,80,55,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,47:00.0,Checkout,81,54,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,47:00.0,Checkout,82,53,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,47:00.0,Checkout,83,51,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,47:00.0,Checkout,84,52,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,49:00.0,Checkout,85,47,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,49:00.0,Checkout,86,48,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,49:00.0,Checkout,87,50,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,49:00.0,Checkout,88,49,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,52:00.0,Other,89,46,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,52:00.0,Other,90,45,2,30,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,53:00.0,Other,93,42,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,53:00.0,MyAccount,91,44,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,53:00.0,Other,92,43,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,53:00.0,MyAccount,94,41,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,54:00.0,Checkout,98,38,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,54:00.0,MyAccount,96,39,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,54:00.0,Checkout,95,40,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,54:00.0,MyAccount,97,37,4,15,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
FAFD0464B8B13258D26704F9473E35B9.twpfa48n,social-media,5/23/2020 12:13,0f65b8e4-e03e-41a3-b263-592635a53001,Y,N,Member,Pageview,55:00.0,MyAccount,104,31,8,7.5,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N
